gene,score
ST6GALNAC3,-6.130002131
ST6GALNAC5,19.29018975
ST6GALNAC6,-5.290761035
ST7,-1.655770406
ST7L,-9.945338604
ST8SIA1,1.4814034180000002
ST8SIA2,-1.147948589
ST8SIA3,-1.4099356969999999
ST8SIA4,3.267607154
ST8SIA6,32.92938537
STAC,-5.61795096
STAG1,15.09925589
STAG2,3.0947299939999997
STAG3,-14.84284984
STAP1,-3.72512442
STAP2,25.67829537
STARD3NL,5.180697597
STARD5,-3.863141969
STARD6,5.356504985
STARD7,-3.8279692730000003
STARD8,-11.22452299
STAT1,5.814844872999999
STAT2,-13.22435877
STAT3,26.44910896
STAT5A,-8.772059857999999
STAT5B,2.231015229
STAT6,9.297019765
STC1,-3.6288566610000004
STEAP1,2.226908173
STEAP2,-9.086975277
STIL,16.86866842
STIM2,74.89285948
STK11,-0.96425713
STK11IP,-17.32541296
STK16,1.623650696
STK3,-9.048856955
STK32B,3.244592395
STK32C,-5.939947475
STK38L,-8.071125999
STK39,-1.52275308
STMN3,-3.0240452110000002
STOML2,5.056603846000001
STOX1,9.021174983
STOX2,6.291438457999999
STRA6,-12.50865162
STRA8,2.9183701539999998
STRADA,0.162875167
STRADB,-5.587788956
STRBP,-5.193273264
STRIP1,-9.238154789
STRIP2,-2.882447525
STRN,-11.78746154
STRN3,-13.21540212
STS,-7.938819347000001
STX16,-4.243418621
STX17,32.63358306
STX18,0.987719204
STX1B,-4.771396671000001
STX8,-3.808800694
STXBP3,-6.990791687000001
STXBP4,-7.541532214
STYX,4.345571134
SUB1,-1.300780737
SUCLG1,5.859705592
SUCNR1,-3.653220725
SUDS3,-0.929468732
SUFU,19.93070058
SULF2,5.95276967
SULT1A1,-5.517231055
SULT1A2,2.307702383
SULT1C2,-5.961037564
SULT1C4,-0.9949721579999999
SULT2A1,0.515708824
SULT2B1,-3.4851728289999997
SULT4A1,-5.093464991
SUMF2,-7.1134314739999995
SUMO2,-0.094869774
SUMO3,6.036344773
SUN3,1.029381399
SUN5,-1.531515769
SUPT16H,-2.538884883
SUPT5H,-19.20863535
SURF4,8.298163238999999
SUV39H2,6.66512784
SUZ12,1.2982014179999999
SV2C,3.095583518
SVIP,0.9984550320000001
SYAP1,-6.452079775
SYDE1,-2.680902403
SYF2,-4.588548251000001
SYK,7.281203973999999
SYMPK,-13.57180969
SYN1,23.56873883
SYN3,7.030657606
SYNDIG1,-3.867487381
SYNDIG1L,-4.279788204
SYNJ1,-16.15796393
SYNJ2,-19.57872225
SYNJ2BP,-2.49650261
SYNPO,48.25114406
SYNPO2L,3.441762637
SYNPR,-5.0328421180000005
SYT10,5.385215559
SYT13,7.608493458
SYT15,-0.32478777
SYT17,-6.781369025
SYT2,-7.025221649
SYT3,5.162013383
SYT6,4.381280478
SYT7,13.58338416
SYT8,-7.310805684
SYTL1,5.1487571910000005
SYTL4,5.481159996000001
SYTL5,-9.59578402
TAAR2,-4.182990323
TAAR8,-5.392500588
TACC2,-9.427694062
TACR3,-3.378357912
TADA3,-7.568822492000001
TAF1,32.58494628
TAF10,5.1870263539999995
TAF13,4.305730041
TAF15,4.66394025
TAF2,0.590438625
TAF3,-9.124441172000001
TAF4,-2.2305685509999997
TAGAP,-10.64286153
TAL1,-5.94752027
TAL2,-1.911074846
TALDO1,5.2469524430000005
TAMM41,-6.379379703
TANK,-7.400102816
TAOK1,22.57941494
TAOK2,-22.56547694
TAOK3,0.515350242
TAP2,-4.963749131
TAPBP,1721.4931789999998
TAPT1,-0.10989770300000001
TARS,-9.255301474
TARSL2,2.273289635
TAS1R1,0.842946106
TAS1R3,18.31154263
TAS2R10,-4.92554006
TAS2R16,0.048154927
TAS2R19,-0.725779838
TAS2R20,-5.441538538
TAS2R3,-4.408773481
TAS2R31,-5.130428593
TAS2R4,-3.301290115
TAS2R40,-4.838429136
TAS2R41,-1.196303122
TAS2R46,10.03941145
TAS2R5,15.50608693
TAS2R50,-3.3407999289999997
TAS2R60,-4.985259995
TAS2R8,-4.0469024860000005
TAX1BP3,2.057630118
TAZ,-4.761446407
TBC1D12,2.537684109
TBC1D13,1.24644661
TBC1D15,-6.233299562999999
TBC1D21,-2.096723681
TBC1D22B,-0.5588395
TBC1D23,-3.210525903
TBC1D25,-8.892946383
TBC1D4,35.26147451
TBC1D5,6.889045482999999
TBC1D8,-8.630572333
TBC1D8B,-2.792147627
TBCA,-1.802094745
TBCB,-1.8967958969999998
TBCK,25.18286622
TBK1,-4.955280834
TBL1XR1,49.21455504
TBL2,-4.18668658
TBR1,2.169257961
TBRG4,-8.263206249
TBX10,-6.844434462000001
TBX19,-3.586562017
TBX2,-7.7800297689999995
TBX21,-1.097675261
TBX22,1.042814688
TBX3,85.7085089
TBX6,-5.742540982
TBXA2R,-0.719874372
TCEA1,-5.6417766910000005
TCEA2,-4.541995739
TCEA3,-1.619506149
TCEAL2,-3.76719395
TCEAL3,-1.648513591
TCEAL5,4.232137851
TCEANC,-2.951342453
TCF12,106.31524920000001
TCF20,-31.31125738
TCF23,-3.659162937
TCF3,21.92885959
TCF4,28.49775227
TCF7L1,-7.057244797
TCF7L2,-10.50749275
TCHP,-8.146416058
TCL1A,-0.482235694
TCL1B,2.062961951
TCOF1,-23.99270449
TCP1,-8.513667106
TCP10L2,-5.655494758
TCP11,-8.85468729
TCTA,-1.5825290909999998
TCTE1,-4.880508361
TCTEX1D1,2.670109396
TCTEX1D2,-2.6073518890000003
TCTN1,-11.52635488
TCTN3,-10.44074369
TDP1,-4.618076481
TDP2,-5.957526342
TDRD1,-3.6396885080000003
TDRD3,-1.564836642
TDRD5,11.18373255
TEAD1,-6.835315745
TEC,-3.76443419
TECR,9.942958344
TEDDM1,-3.405836518
TEF,-5.5116612289999996
TEKT2,-7.887508212999999
TEKT3,11.75016471
TENM1,-21.45063617
TENM4,-10.51275831
TEP1,-35.74571572
TERF1,-6.651894415
TERF2IP,1.3845071740000001
TERT,-17.45789107
TESK1,-2.647768756
TESK2,0.55702765
TET1,-12.76875708
TET2,234.08938369999998
TEX10,-16.29767043
TEX101,-4.852320337
TEX11,-13.16340861
TEX13B,3.7808215769999998
TEX14,10.83768911
TEX15,11.73026223
TEX19,-2.7381692589999997
TEX26,6.837109169
TEX264,2.435903135
TEX30,1.547239082
TEX35,-2.055481076
TEX37,11.08015249
TFAP2C,1.014152531
TFAP2D,13.98036947
TFAP4,-0.25347323899999996
TFE3,7.216558672000001
TFEB,-8.014989669
TFEC,-5.179710417
TFF2,-2.115471687
TFG,-5.762526464
TFPT,-3.462368935
TFRC,-5.777612512999999
TG,38.40569474
TGFA,-3.0220726210000004
TGFB1,-5.757637562
TGFB1I1,-4.189963819
TGFB3,-7.5670641210000005
TGFBR2,118.5448845
TGM1,-5.657984547000001
TGM3,-10.61227918
TGM4,-11.27904126
TH,-0.532389827
THADA,-12.53307725
THAP1,3.900410517
THAP10,2.8781724389999996
THAP9,6.274591534
THEM5,-4.488482414
THNSL1,1.06488123
THOC2,-7.154279222
THOC5,-11.17971565
THRAP3,-8.084340642
THUMPD1,5.310700455
THUMPD3,10.98728982
TIAM1,-18.09589814
TIGD6,-8.99964619
TIGD7,2.127698787
TIMD4,-4.540278249
TIMM21,-4.268270558999999
TIMM50,-8.147217407000001
TIMMDC1,-4.830117533
TIMP3,-3.284569484
TIMP4,6.52385841
TIPARP,-10.88338491
TJP2,6.057631005
TJP3,-14.12705185
TK2,-4.101328927
TKTL1,1.9899013490000002
TLE2,2.8146047000000003
TLE4,-6.374687635
TLK2,-5.55326018
TLL1,-4.294925499
TLN1,44.29711873
TLR10,1.841365278
TLR4,4.830689232
TLR5,-5.35699896
TLR7,4.804461751
TLR8,-14.38681521
TLX1,8.858672565
TLX3,-3.8507528580000003
TM9SF1,-9.713114345
TM9SF3,-2.38498944
TM9SF4,2.7187737039999997
TMBIM1,-6.004658475
TMBIM6,-4.914900795
TMC4,5.40763009
TMC7,-11.76697945
TMCC1,58.01237728
TMCC2,-6.262221516
TMCO3,-12.06550822
TMCO4,-2.348313036
TMED10,-3.705359362
TMED2,4.736217896
TMED6,-4.05483221
TMED8,0.731856095
TMED9,-3.7838115360000004
TMEM100,-1.321603213
TMEM101,-3.82448848
TMEM102,-8.733999002000001
TMEM104,-2.304358015
TMEM108,-9.446517511
TMEM115,-5.640867631
TMEM116,-5.201217158
TMEM121,-2.880537734
TMEM125,-3.09035867
TMEM126A,2.711621721
TMEM126B,-4.632320206
TMEM129,-4.654617638
TMEM130,7.563706408
TMEM132B,65.48320478
TMEM136,1.979701528
TMEM138,-3.043308182
TMEM139,2.858779455
TMEM140,15.82368637
TMEM141,5.02970162
TMEM143,-0.250854681
TMEM144,-6.315099827
TMEM147,-3.566928395
TMEM14C,1.84754589
TMEM151A,-5.809821017000001
TMEM161A,-6.514694018999999
TMEM169,-1.8706354180000002
TMEM17,-3.1252193669999997
TMEM173,-6.38703918
TMEM175,0.633868891
TMEM177,-3.6803877860000003
TMEM184A,-7.102192356000001
TMEM201,-10.841634599999999
TMEM202,5.28174446
TMEM209,-9.701049726
TMEM215,-2.40098947
TMEM218,-2.7102050689999997
TMEM219,-4.034775152
TMEM222,4.209765903
TMEM223,2.7974481
TMEM225,-1.355479755
TMEM234,-2.491405116
TMEM237,10.02209322
TMEM241,-5.2440399310000005
TMEM248,-4.282850884
TMEM25,-0.262304779
TMEM252,-2.785775925
TMEM254,-3.568337905
TMEM256,-2.086178605
TMEM258,-1.3491343340000002
TMEM259,-10.25010683
TMEM26,2.272736397
TMEM30A,32.34071419
TMEM40,-4.7202637439999995
TMEM42,10.72730583
TMEM43,7.242021193999999
TMEM45A,-2.9148070280000002
TMEM50B,-2.827376053
TMEM51,-1.934023148
TMEM52,-3.558878268
TMEM52B,5.44755313
TMEM56,21.78647358
TMEM60,-0.329865864
TMEM63A,-14.47603848
TMEM63C,-3.814034719
TMEM69,-3.0522629080000003
TMEM70,-3.4296260910000003
TMEM87B,14.80327187
TMEM8A,-4.695722755
TMEM99,-4.062242769
TMEM9B,-3.467907877
TMIE,-1.791464182
TMIGD1,7.732774344
TMIGD2,-2.2637277890000003
TMPRSS11B,-6.849205267
TMPRSS2,17.08788188
TMPRSS5,-8.884569877
TMPRSS6,-10.97076868
TMPRSS9,-11.77992251
TMSB15A,6.199061811
TMTC1,-1.2168637279999999
TMUB1,-4.295902221
TMUB2,4.304294403
TMX1,-5.20882554
TMX3,-8.155055657
TNC,-11.15017409
TNFAIP1,-1.2332321609999999
TNFAIP3,15.20350218
TNFRSF10A,-8.448383956
TNFRSF10B,26.94517523
TNFRSF13B,-3.871611997
TNFRSF14,55.03657006
TNFRSF17,-2.352272257
TNFRSF18,-3.361254152
TNFRSF19,-5.729162764
TNFRSF1B,-7.630172314
TNFRSF6B,-2.5661917830000003
TNFSF12,3.594478767
TNFSF13B,-4.093638535
TNFSF15,2.412442985
TNFSF9,1.526629139
TNIK,0.51930822
TNIP1,-8.104558476000001
TNIP2,-0.9451344690000001
TNK1,-11.20488261
TNK2,-2.056598949
TNKS1BP1,-1.775188005
TNNC1,-3.1066674819999998
TNNI1,-2.9690807280000002
TNNI3,-3.852060502
TNNT1,-5.509108931
TNRC6B,20.77080645
TNS1,-5.507610787999999
TOB1,24.270089600000002
TOM1L1,-8.473248611
TOM1L2,-9.785940457999999
TOMM20L,4.284939238
TOMM22,-2.607158446
TOMM40,1.3704936730000001
TOMM5,-1.898917371
TONSL,7.4984681129999995
TOP1,-12.83640458
TOR1AIP2,-8.698589797999999
TOR1B,-0.11848877599999999
TOR2A,-5.871050099
TOR3A,-6.847739361
TOR4A,53.27332556
TOX2,-7.073473262
TOX3,-3.8697103260000003
TOX4,-9.34096902
TP53,2105.296663
TP53BP2,58.50462604
TP53I13,-5.942237252999999
TP53INP2,2.7890629810000003
TP53RK,3.5168735410000003
TP53TG5,4.8461581119999995
TP63,-0.329406231
TPCN1,-14.01155393
TPGS1,-3.94335398
TPGS2,-8.133675887999999
TPH2,14.13032831
TPM3,-7.56849175
TPM4,4.02668394
TPPP,4.1895512230000005
TPR,-4.410915991
TPRG1,5.084044421000001
TPRG1L,-3.739142469
TPST1,-5.832102301
TPST2,-0.87374281
TPT1,-3.16456549
TRA2A,5.3419555480000005
TRA2B,-2.652901511
TRABD,-6.716040887
TRAF1,5.75415008
TRAF2,-8.376745589
TRAF3,1.45702811
TRAF3IP2,-7.629418766000001
TRAF5,-7.101356298
TRAF6,-3.3167503610000004
TRAF7,6.774908094
TRAK1,-11.64899911
TRAM1,-6.77799862
TRANK1,113.71175919999999
TRAPPC1,-2.625912106
TRAPPC10,0.17224407
TRAPPC13,-7.596615064
TRAPPC2L,-3.4971202010000004
TRAPPC3,52.08442175
TRAPPC5,-1.857473175
TREM1,-2.7400689380000003
TREML1,1.905969101
TREML4,-1.5687407930000001
TRERF1,-1.9276561330000002
TREX2,-4.088243937
TRIAP1,-1.227467528
TRIB1,13.69620294
TRIM13,-6.33377924
TRIM16,-9.858966622
TRIM16L,-9.711418784
TRIM17,-8.430833611
TRIM2,41.59576272
TRIM21,40.67767806
TRIM24,-5.4615921389999995
TRIM27,-7.867964806
TRIM3,-12.25781952
TRIM33,12.26919545
TRIM34,-9.051191525
TRIM40,-3.63117023
TRIM41,29.7174415
TRIM42,-6.918290924
TRIM43,61.81036143
TRIM44,2.233846807
TRIM45,0.801822169
TRIM48,-3.376988387
TRIM49C,14.86628221
TRIM6,-5.301382572
TRIM60,5.712469369
TRIM63,-4.390885334
TRIM65,-1.235697872
TRIM68,8.030622647000001
TRIM69,3.741624682
TRIML2,2.754642944
TRIP10,-3.250812401
TRIP11,44.91857625
TRMT12,-5.235390165
TRMT1L,-6.231583714
TRMT6,-9.001174168
TRO,-12.20891865
TRPA1,25.63372177
TRPC4AP,-1.416225485
TRPC5,2.637047649
TRPC7,-0.458682828
TRPM3,-23.47934293
TRPM5,-14.5418724
TRPM7,0.019146676
TRPM8,-3.18140847
TRPV5,7.870962572000001
TRRAP,-31.71521059
TRUB2,-6.106178067
TSC1,4.088520857
TSC2,-12.12889968
TSC22D4,-6.841612211
TSEN54,-8.412099823
TSGA10,-1.9194517919999998
TSGA13,-2.287095802
TSHR,1.9262364280000002
TSHZ1,-9.568584715
TSLP,10.95312616
TSNAX,-4.184454425
TSPAN1,-0.7216535759999999
TSPAN13,4.62026615
TSPAN14,-4.82394001
TSPAN15,-5.124527148
TSPAN17,-3.96104723
TSPAN18,-4.3916228230000005
TSPAN2,21.73783713
TSPAN3,-4.191506868
TSPAN33,-3.855591398
TSPAN6,-4.407497842
TSPAN7,-1.779272155
TSPEAR,2.3253002869999997
TSPYL1,-5.548612096
TSPYL2,8.495144776
TSPYL4,-7.236390928
TSPYL5,-6.209512547
TSR2,-3.552350184
TSSK2,-6.320315053
TSTA3,-6.175196783
TTC1,3.290501283
TTC12,-10.99113767
TTC21A,-5.910040277
TTC22,-9.026439246
TTC23L,8.399130422
TTC29,-0.42506627799999996
TTC3,-23.64944621
TTC30B,-10.41730624
TTC32,-2.796167146
TTC33,-4.348506937
TTC36,-3.61389315
TTC37,3.77286499
TTC39A,-12.3353373
TTC39C,-0.714753621
TTC4,-6.950268695
TTC7A,23.28748445
TTF1,-8.408513188999999
TTLL10,-11.51236234
TTLL11,0.8352445279999999
TTLL3,-15.60220409
TTLL6,-15.53613066
TTN,10.92541099
TTPA,-5.022970477
TTR,-0.585105679
TTYH1,-7.956255259
TTYH3,-1.6400670419999999
TUBA3D,-7.867471705
TUBA4A,6.037427945
TUBA8,-7.144103543
TUBB1,10.98051876
TUBB2A,9.509429608
TUBB3,-4.528452111
TUBB4A,1.4436895840000001
TUBGCP2,-15.14787972
TUBGCP4,-12.34950528
TUFM,-8.223164985
TULP4,-15.49882491
TUT1,-13.0532839
TWF2,-4.37177597
TWISTNB,20.63808102
TWSG1,-4.1703860189999995
TXLNB,0.7490701940000001
TXLNG,16.12753708
TXNDC12,-3.301248406
TXNDC8,-0.876372112
TXNL1,-5.431016764
TXNL4A,9.32495316
TXNL4B,-2.049810803
TXNRD1,13.04829887
TYW5,4.88050931
U2AF1,20.66791785
U2AF2,12.43939519
U2SURP,-12.49207973
UACA,9.315777502000001
UBA1,-17.04148988
UBA6,30.91874203
UBAP2,-15.08622736
UBC,-10.38706932
UBD,-2.372412143
UBE2D3,-3.048542561
UBE2E3,-3.338133768
UBE2H,21.73682852
UBE2I,-3.134114546
UBE2J1,5.760999236
UBE2L6,4.27426968
UBE2NL,14.40500616
UBE2O,32.8643194
UBE2R2,1.488642925
UBE2S,-3.55178419
UBE2T,-1.273186665
UBE2U,2.614713165
UBE3D,-6.500819047
UBE4A,-9.53909222
UBFD1,-5.688856113
UBL3,2.350019896
UBL4A,-2.5112089
UBL7,-5.606122094
UBLCP1,-6.079957502
UBN2,-5.372583484
UBOX5,-1.316215696
UBP1,-7.222651442999999
UBQLN3,-0.43405454299999996
UBQLNL,-6.975840122
UBR1,-3.655607368
UBR3,-7.268491455
UBR5,18.14545058
UBR7,-7.907924605
UBXN1,-4.4186981439999995
UBXN2B,-2.832132788
UBXN4,-0.46738900000000005
UBXN7,-6.950458683
UCKL1,-9.651613127000001
UCN2,1.186139021
UCP3,6.791203385
UFSP1,-2.473050633
UFSP2,-5.8704287729999995
UGP2,-7.288718547
UGT1A10,-8.034038621
UGT2A1,-11.75147547
UGT2B7,5.390846307
UGT3A2,-6.164655804
UHRF1BP1L,0.633265696
UHRF2,-6.835877392
UIMC1,-3.377279081
ULBP1,-3.0923836
ULK1,-12.35476345
UMODL1,-14.17742255
UNC13A,-6.763188423
UNC13C,-6.885473178
UNC45A,-16.02369768
UNC5CL,0.660422229
UNG,-4.224822794
UNKL,3.140397617
UPF2,62.80601468
UPF3A,1.36951538
UPF3B,-4.599877953
UPK1B,-3.9005300660000004
UPK2,-3.007499075
UPP2,-6.888604266000001
UPRT,-5.51116891
UQCR11,-1.063511082
UQCRQ,0.160514112
URGCP,-8.280455256
UROD,-6.612747057999999
USE1,-4.79415523
USH1C,-8.929344839
USP13,17.11989059
USP15,-0.5949198689999999
USP2,-10.54794358
USP21,-3.4396547010000003
USP25,-6.099673221000001
USP26,8.505320719
USP28,0.414853731
USP29,-7.6270424210000005
USP3,-9.097525119
USP31,0.0013737
USP32,-20.506814499999997
USP33,-8.854602172
USP34,-18.40274409
USP35,-1.5732426880000001
USP36,-18.13848456
USP37,-12.36450593
USP38,-6.425512245
USP39,-9.058444185
USP4,-11.30306039
USP40,40.78813254
USP44,-12.31489982
USP45,-5.739653914
USP46,-4.703383476
USP47,4.825570936
USP48,-16.1681787
USP49,-4.943380148999999
USP53,-15.04832186
USP6,-1.938112593
USP7,3.675980938
USP9Y,-37.53834809
USPL1,-13.58214086
UTP18,3.97762101
UTP20,11.28156243
UTP3,-7.0299173260000005
UTS2,-3.0937576310000003
UTS2R,-6.377954621000001
UXS1,-5.6386711929999995
UXT,7.909951707
VAMP1,5.890000418
VANGL1,-2.332097334
VANGL2,-8.399254155
VAT1L,3.486178665
VAV1,37.45840409
VAV3,-7.103847436000001
VCAN,2.005283104
VDAC2,-5.578340265
VENTX,-3.732116705
VEPH1,-3.340430912
VGLL1,-3.4392723469999997
VGLL2,-3.863033747
VGLL3,-5.239326473
VHL,358.0543854
VILL,-15.51691641
VIP,-1.5592029630000002
VIPR1,1.146787776
VIPR2,2.869419287
VIT,-12.41377981
VMA21,-2.027049855
VN1R1,-0.653867095
VN1R4,-5.195003187
VNN1,-5.225344724
VPREB3,-1.279158255
VPS13A,-28.49249005
VPS13C,-21.10382763
VPS18,7.546173228
VPS26B,-6.0292775270000005
VPS29,-3.735669123
VPS35,-13.59297182
VPS37B,-4.909065026
VPS37C,-5.095881927
VPS37D,2.388555955
VPS41,6.8160328770000005
VPS52,37.65454533
VPS53,15.84235629
VPS54,-18.01215586
VPS72,23.74591056
VPS9D1,-10.55029995
VRK1,-6.5685948000000005
VRK2,58.70916216
VRK3,-6.147325715
VSIG1,-0.13465355
VSIG10,-1.645737561
VSIG2,-5.843883539
VSIG4,-6.168798281
VSNL1,-3.333910929
VSTM2L,-3.211758657
VSX1,4.830385366000001
VSX2,-5.039480725
VTA1,-4.4960359830000005
VTN,-7.564152187
VWA5A,-1.168302601
VWA7,-7.863442479
VWC2,-3.861371853
VWC2L,3.360129076
VWF,-22.91785618
WAS,7.843678006
WASF1,-2.651199719
WASL,0.8227103729999999
WBP2NL,-5.311891903
WDFY3,36.12947892
WDR13,-4.355742814
WDR17,-7.353188389
WDR19,-22.07375917
WDR20,-12.47688976
WDR27,-4.277449208999999
WDR31,-5.271165741
WDR33,-5.680558319
WDR36,1.238741533
WDR38,0.8349064009999999
WDR4,-6.457090576000001
WDR43,-4.461932443999999
WDR44,4.425237434
WDR45B,-6.439447232999999
WDR47,-15.66015143
WDR49,-6.987593925
WDR53,-6.485154758999999
WDR5B,12.0983009
WDR6,7.59529446
WDR62,-23.76872748
WDR63,60.20665328
WDR7,-9.824169934
WDR76,-11.52766973
WDR92,-4.886315217
WDSUB1,5.909263455
WEE1,8.929827358999999
WFDC1,-3.4786267360000003
WFDC10A,-1.4463603
WFDC2,-1.1590309220000001
WFDC3,-3.4592972860000004
WFDC5,-0.737925865
WFDC9,2.263181953
WFS1,-12.71503392
WHAMM,-3.4969249369999997
WIF1,-5.920568265
WIPF1,0.147123222
WIPF2,-3.660497866
WISP1,8.991688812000001
WISP2,-0.048081898
WNK3,23.5559884
WNK4,-18.89106222
WNT10B,-4.26702357
WNT16,-6.999285807000001
WNT2B,7.902311655
WNT3A,-4.146960593999999
WNT4,-6.2378012279999995
WNT5A,-5.377473838999999
WNT6,-6.032004265
WNT7A,-5.123326205
WNT7B,-5.221102354
WNT8B,-2.93760628
WRAP53,-9.266291512
WSB1,-7.344872024
WT1,-4.8241373869999995
WTAP,7.041369672999999
WWC1,2.030903908
WWC2,-2.416876307
WWP2,18.49290827
WWTR1,-5.976521922000001
XAF1,-6.33711002
XBP1,40.13441126
XG,-3.4337395280000003
XIRP2,114.1951415
XKR4,14.83247098
XKR7,-8.86123682
XKRX,-6.545478158
XPC,-8.674568696
XPNPEP1,-12.68937439
XPNPEP3,-8.783839267000001
XPO1,68.05918943
XPO7,-19.02663058
XRCC4,-4.8831815999999995
XRCC5,19.37153296
XRRA1,-13.78749697
XXYLT1,-5.271043959
XYLT1,-16.62485946
YAF2,-4.424109198
YARS,-9.335969197
YARS2,-7.051530567
YBEY,26.9161704
YBX2,-5.228386462
YIF1A,-5.34589703
YIF1B,-6.203672847999999
YIPF1,6.401887121000001
YIPF3,-5.275512127
YIPF5,2.23093505
YIPF7,6.32889909
YJEFN3,-5.348310314
YPEL3,-1.815968448
YRDC,-3.8580636580000003
YTHDC2,-13.62677795
YTHDF1,2.791712299
YTHDF2,3.3180298280000002
YWHAE,-2.8463788439999997
YWHAH,27.25551233
YWHAQ,-4.072611889
YY2,-5.8255935270000005
ZAP70,0.127883524
ZAR1,-7.2217468579999995
ZBBX,0.825975928
ZBED2,-1.467856329
ZBED4,-18.32947175
ZBTB12,-4.764405399
ZBTB16,-10.20031888
ZBTB17,-12.381568099999999
ZBTB18,23.71593568
ZBTB21,-8.518309287000001
ZBTB22,-8.420661831
ZBTB24,-11.622760699999999
ZBTB33,8.595456667999999
ZBTB37,-1.818334334
ZBTB4,-15.41414153
ZBTB40,-4.771084659
ZBTB41,-4.208846595
ZBTB43,5.225904278
ZBTB44,9.633090565
ZBTB45,2.1644249209999997
ZBTB47,-8.071652216
ZBTB7B,-9.777960287
ZC2HC1A,1.3485982730000001
ZC3H10,-0.6693850929999999
ZC3H11A,-0.259370215
ZC3H12A,0.8258789240000001
ZC3H12B,2.001009535
ZC3H13,0.6970484570000001
ZC3H4,-4.027383872
ZC3H7A,-16.14196013
ZC3H7B,-5.363290828999999
ZC3HAV1,6.50040955
ZC3HAV1L,-5.401526456
ZCCHC13,52.36771847
ZCCHC2,19.20637606
ZCCHC3,-6.8909561539999995
ZCCHC7,8.821482049
ZDBF2,-8.986507089
ZDHHC1,-7.6633829360000005
ZDHHC11,-6.26983951
ZDHHC16,-4.135087203
ZDHHC17,-5.733173041000001
ZDHHC20,-5.437276016
ZDHHC23,1.0045127870000001
ZDHHC3,-7.523133939
ZDHHC4,-4.234715418
ZDHHC8,6.997490622000001
ZEB1,-3.898870463
ZFAND2A,-2.150486736
ZFAND3,-4.108134719
ZFAND6,1.248919203
ZFAT,22.04080739
ZFC3H1,-23.3954375
ZFHX3,67.6730066
ZFP2,-5.985354337
ZFP3,-8.291826507
ZFP36L2,216.39842209999998
ZFP57,-2.4551049330000003
ZFP64,-10.32222114
ZFPL1,-5.002839287
ZFR2,7.584833241
ZFYVE16,-23.265666
ZFYVE27,-6.348874818
ZGLP1,-4.7687125439999996
ZGPAT,-2.788811059
ZHX1,-4.37418756
ZHX3,-16.71663894
ZIC1,37.05749303
ZIC3,22.36692841
ZMAT3,23.33718759
ZMAT4,1.479724354
ZMAT5,-1.7646438180000001
ZMYM2,-0.077835294
ZMYM3,59.42664194
ZMYM4,-24.09072628
ZMYM6,-20.54466491
ZMYND11,-5.393128815
ZMYND8,-22.80159092
ZNF100,6.0934997829999995
ZNF107,-9.357270134
ZNF117,-3.850243328
ZNF121,-6.6657485329999995
ZNF133,-4.921356067
ZNF135,-3.006852503
ZNF138,-5.385299203
ZNF157,-1.690433986
ZNF169,-9.04521574
ZNF17,-9.410594104
ZNF174,-8.574973494
ZNF175,9.592155842
ZNF180,22.21868452
ZNF181,-6.208259752000001
ZNF184,14.95886446
ZNF185,48.61686254
ZNF2,-5.726275255
ZNF207,-0.92046733
ZNF212,-7.166977192999999
ZNF217,-6.072474606
ZNF221,130.85341019999998
ZNF224,-1.68171624
ZNF225,-5.620422581000001
ZNF23,1.7799687080000002
ZNF230,-8.058787184
ZNF235,25.16099806
ZNF239,-7.777093092
ZNF250,-9.666068759
ZNF253,1.157018087
ZNF256,-0.25311508899999996
ZNF264,32.23016243
ZNF267,-0.970648678
ZNF273,9.160176399
ZNF276,-10.60589368
ZNF277,-6.862370451
ZNF28,-8.704270121
ZNF280A,6.629359758
ZNF282,-9.954125172000001
ZNF284,-3.287540677
ZNF296,-8.017092167000001
ZNF3,-7.639526002
ZNF30,-8.994264089
ZNF311,8.833046479
ZNF317,-10.28096669
ZNF319,-9.666800925
ZNF32,1.827130399
ZNF326,22.13807376
ZNF331,-7.308243514
ZNF333,54.39545137
ZNF337,4.524654828
ZNF33A,-4.6918893630000005
ZNF343,-9.003769802999999
ZNF345,2.30270377
ZNF346,-3.894947933
ZNF35,0.542635496
ZNF354A,-10.39912687
ZNF354C,10.26691153
ZNF358,14.25416014
ZNF365,-8.594518427999999
ZNF37A,52.69143724
ZNF383,15.89402636
ZNF384,-8.119374409
ZNF385A,-6.496556005
ZNF391,-3.9731375289999997
ZNF395,1.9911613190000002
ZNF398,-1.363886057
ZNF410,-7.947472482999999
ZNF414,-6.089362033
ZNF415,-1.446713001
ZNF417,47.39287056
ZNF425,-11.104973300000001
ZNF426,11.25212771
ZNF429,5.360785582
ZNF433,1.4594933
ZNF439,-6.439188467
ZNF440,-9.128545506
ZNF443,-3.6589868360000004
ZNF449,3.6070203110000003
ZNF45,-12.506898800000002
ZNF460,2.4242858380000003
ZNF461,-4.968816298
ZNF467,-5.6106274570000005
ZNF468,-9.889732222000001
ZNF474,-5.78875686
ZNF479,-9.277684592
ZNF48,-9.490695356
ZNF480,21.02065531
ZNF485,-6.0902335999999995
ZNF486,-3.7518374839999997
ZNF503,-10.46268877
ZNF506,4.369309776000001
ZNF507,-12.75235343
ZNF512B,-11.76849617
ZNF514,-7.74932341
ZNF519,8.826328563999999
ZNF521,2.284191776
ZNF529,0.200913217
ZNF536,65.04673758
