,gene,score
4847,ZNF35,0.542635496
4848,SNX5,0.529451947
4849,HCRTR2,0.522974469
4850,TMEM206,0.522458909
4851,RNF138,0.522052008
4852,TNIK,0.51930822
4853,GC,0.517947545
4854,SULT2A1,0.515708824
4855,TAOK3,0.515350242
4856,NHS,0.514199398
4857,OR52B4,0.513767399
4858,TTLL1,0.51250719
4859,HIST1H2AC,0.508721242
4860,PYCR1,0.508716977
4861,NPRL2,0.504687949
4862,CHST3,0.503344996
4863,ING3,0.496497911
4864,EIF4E,0.496182618
4865,OR51E1,0.496043205
4866,MORC4,0.493818412
4867,NCK1,0.493064566
4868,MYL5,0.491550023
4869,NCAPH,0.490841931
4870,HGFAC,0.486740997
4871,SP8,0.482638034
4872,IDO1,0.478603048
4873,HMBS,0.476584955
4874,IRX2,0.476358284
4875,ANP32D,0.473120958
4876,NDST2,0.472899548
4877,PAFAH1B1,0.469923149
4878,CST5,0.469306014
4879,ATP1B4,0.469049136
4880,GAN,0.467316639
4881,MACROD2,0.467125652
4882,SAPCD2,0.463696982
4883,NANS,0.463058348
4884,BEND4,0.460338747
4885,APMAP,0.458627576
4886,ALDOC,0.458217983
4887,DCLK2,0.455326803
4888,DCP2,0.453628236
4889,ISG20L2,0.44798216
4890,ALYREF,0.44764385
4891,KIAA0930,0.445751582
4892,CDKL1,0.444397735
4893,TFCP2L1,0.444265183
4894,PDE3A,0.442388011
4895,PITPNB,0.43984957
4896,OSGEPL1,0.439294583
4897,MDFIC,0.438874073
4898,TPRKB,0.437101747
4899,DDX60,0.433225
4900,MBNL1,0.433146463
4901,GDF3,0.430829384
4902,SP1,0.428693729
4903,BPIFB6,0.425999118
4904,GAPT,0.422253299
4905,COX7B2,0.419923976
4906,SSR3,0.417332085
4907,CASZ1,0.415539996
4908,USP28,0.414853731
4909,MBOAT1,0.414441316
4910,PIGO,0.413909291
4911,KBTBD8,0.412215735
4912,ATG4B,0.410762888
4913,RTCA,0.41001927
4914,KRTAP5-7,0.406808594
4915,LTK,0.403645272
4916,FGD4,0.402709841
4917,SMIM8,0.397643317
4918,ARMS2,0.396429333
4919,CGN,0.396118783
4920,SGCE,0.395191121
4921,SLC25A3,0.39169911
4922,NUP43,0.390365978
4923,IL10RA,0.38958536
4924,ZNF578,0.388173336
4925,EMP1,0.385811335
4926,DGAT2,0.38263974
4927,CDH7,0.38110515
4928,SEC14L3,0.376585951
4929,BICD2,0.372848771
4930,ETNK2,0.36751968
4931,HIST1H3J,0.366310061
4932,HRH4,0.364493618
4933,GAB4,0.361663392
4934,TBX15,0.361636487
4935,OR10H5,0.360660325
4936,CYP24A1,0.347496168
4937,SLC10A7,0.346002278
4938,LRCH2,0.344716584
4939,PPP2R2B,0.339776311
4940,SLC38A1,0.338042932
4941,NSDHL,0.337592777
4942,NCKIPSD,0.337375916
4943,RTN4RL2,0.336745931
4944,SLC25A29,0.332741795
4945,ZNF330,0.33251355
4946,SPATA2,0.330462666
4947,SIRPG,0.325547709
4948,RAD51AP1,0.325046785
4949,FBXO6,0.324054935
4950,ZNF622,0.321634784
4951,OR8D4,0.321105292
4952,OR1C1,0.316355971
4953,KANK1,0.311093865
4954,EFNA2,0.310714364
4955,PIGA,0.310193538
4956,PPP1R16A,0.30981948
4957,HP,0.308480742
4958,GALNT9,0.308423735
4959,ATP6V0D1,0.306978527
4960,SMIM3,0.305656126
4961,H2AFY2,0.30404696
4962,DSPP,0.302453951
4963,CNR1,0.302140563
4964,PRDM7,0.299743989
4965,CNDP1,0.299252196
4966,ADRA2A,0.29426033
4967,MKRN1,0.28954525
4968,TBC1D10C,0.289511285
4969,TIPRL,0.287269779
4970,PRICKLE4,0.283482706
4971,ZNF571,0.280983592
4972,GNG2,0.277214217
4973,B3GNT7,0.277127011
4974,ITSN2,0.274839069
4975,HIST1H2AD,0.27451864
4976,LMX1A,0.273491041
4977,CASP10,0.270882805
4978,TCN1,0.27032204
4979,KCTD9,0.268933911
4980,SMCO3,0.264758573
4981,NUPL2,0.26379854
4982,MYL10,0.261141094
4983,NSUN4,0.26057135
4984,GJB6,0.260059724
4985,DNASE2,0.258214962
4986,CT62,0.255976839
4987,SPAST,0.251576049
4988,COL4A3BP,0.250284493
4989,OR1N2,0.245051192
4990,ZNF534,0.242881709
4991,RALYL,0.242644329
4992,RILPL2,0.241260442
4993,CCL13,0.239890084
4994,DHX35,0.239019724
4995,PVR,0.238950397
4996,APOA1,0.235928642
4997,LURAP1L,0.233246763
4998,KRTAP22-1,0.233097464
4999,ARL5B,0.231976179
5000,TGIF1,0.230165732
5001,CNGA2,0.227309453
5002,OR8B12,0.226624444
5003,PAMR1,0.226531847
5004,MFAP5,0.226136739
5005,CSHL1,0.222251507
5006,MRPL32,0.222211904
5007,CKB,0.221962278
5008,PKLR,0.219839003
5009,PIAS1,0.217735022
5010,KRTAP21-3,0.215848034
5011,DYNAP,0.215113812
5012,MTRNR2L5,0.214903579
5013,PGK1,0.214418058
5014,PCDHA7,0.207610198
5015,HIST1H3B,0.204396206
5016,DDX52,0.203416902
5017,ZNF529,0.200913217
5018,EIF4G1,0.195876865
5019,WIPF3,0.1871496
5020,PCDHGA10,0.185503165
5021,GSTA2,0.185222166
5022,ANKS4B,0.182620913
5023,SPRR1A,0.180375803
5024,NKX2-1,0.176137846
5025,SMYD2,0.174556335
5026,TIMM10B,0.174071911
5027,TRAPPC10,0.17224407
5028,WDR5,0.171727948
5029,MRPL38,0.169666152
5030,MPST,0.167877215
5031,SLC44A1,0.167852854
5032,SCN4B,0.166983371
5033,MRPL27,0.16576696
5034,SPINK14,0.163411325
5035,USP14,0.163204754
5036,STRADA,0.162875167
5037,CST1,0.161635089
5038,UQCRQ,0.160514112
5039,ZBP1,0.155883952
5040,TUBE1,0.153182329
5041,RPL23,0.150670865
5042,ZBTB5,0.149391921
5043,WIPF1,0.147123222
5044,RAB17,0.141515336
5045,MYH3,0.141149683
5046,HOXA2,0.139754196
5047,GRM6,0.134631862
5048,HSBP1,0.130840209
5049,IFNL3,0.130682739
5050,MRPL44,0.130207878
5051,TMEM165,0.128711259
5052,ZAP70,0.127883524
5053,HPX,0.127766376
5054,PMAIP1,0.126164148
5055,PLEKHG7,0.125922749
5056,SNRPD1,0.124564234
5057,SAMD9,0.124315398
5058,KRTAP13-3,0.124043388
5059,PAK1IP1,0.120200147
5060,KCTD14,0.11897276
5061,AKT1S1,0.118405276
5062,ANGPTL3,0.11198078
5063,IRF3,0.111831604
5064,PTAFR,0.101304675
5065,CDR2,0.099237919
5066,IBSP,0.098487795
5067,CD68,0.098087993
5068,OR6A2,0.093174078
5069,IDH1,0.092088502
5070,ABHD3,0.090908948
5071,MRPS15,0.090461441
5072,OR4B1,0.089990976
5073,KPRP,0.085351898
5074,ANKRD7,0.084143526
5075,OR9Q2,0.080697507
5076,CDK19,0.080016985
5077,JAKMIP2,0.079795802
5078,DCLRE1C,0.079599785
5079,ENSA,0.075389262
5080,UMOD,0.070919044
5081,TTF2,0.070733076
5082,HADHB,0.064663415
5083,GABPB1,0.064530493
5084,KLC3,0.063867151
5085,PITPNC1,0.063195736
5086,ACSL6,0.06241375
5087,FPGT-TNNI3K,0.061685617
5088,OR10T2,0.060349378
5089,SCUBE2,0.0594035
5090,MAGEB10,0.05630421
5091,PDP1,0.053183729
5092,STAMBP,0.0512011
5093,TAS2R16,0.048154927
5094,RAB11FIP4,0.041935725
5095,FAAH2,0.036848718
5096,SMCO4,0.033649724
5097,CORO6,0.028167077
5098,SPRR2F,0.025467448
5099,RBM41,0.02305806
5100,SDHB,0.022625129
5101,DHCR24,0.020991156
5102,RAB33A,0.020001833
5103,TRPM7,0.019146676
5104,NOX1,0.018104846
5105,OPN3,0.017576687
5106,ADAM20,0.016543389
5107,SCG5,0.01644155
5108,ZNF823,0.01620984
5109,KRTAP11-1,0.012020693
5110,E2F1,0.009937587
5111,HIST1H2BD,0.007894624
5112,EVX2,0.00711026
5113,MYO1F,0.005869837
5114,PRR9,0.005453882
5115,IL2RA,0.003895317
5116,USP31,0.0013737
5117,SLC25A53,-0.001246776
5118,GUCY2C,-0.002170571
5119,ZNF668,-0.006183555
5120,AGPAT4,-0.006765062
5121,PINK1,-0.006881929
5122,MT1F,-0.010546237
5123,PAPPA,-0.012710967
5124,GPR180,-0.015536065
5125,RNF32,-0.015948489
5126,NPFFR2,-0.016532796
5127,IAPP,-0.016902975
5128,STK38,-0.018074953
5129,RTN2,-0.020008316
5130,POLR3E,-0.020705118
5131,GSC2,-0.023631196
5132,PRR23A,-0.02453138
5133,HIST1H4L,-0.024866952
5134,TCF21,-0.025330376
5135,DAPK3,-0.029395631
5136,DEFB4A,-0.033415216
5137,AWAT2,-0.034505192
5138,MAP3K7,-0.035035803
5139,SLC17A1,-0.035508656
5140,MCMDC2,-0.038724835
5141,SS18,-0.038750269
5142,CPA6,-0.04607824
5143,EFCAB3,-0.046430159
5144,CYTH2,-0.047119712
5145,FCER1G,-0.047788944
5146,WISP2,-0.048081898
5147,BTF3,-0.053068139
5148,STAU2,-0.05433661
5149,STK25,-0.060420685
5150,FOXF2,-0.063697171
5151,SGPP2,-0.064590822
5152,GLP2R,-0.066055398
5153,AGBL4,-0.066367334
5154,ZMYM2,-0.077835294
5155,FAM111B,-0.080290083
5156,KRTAP19-5,-0.082260278
5157,HPRT1,-0.082360109
5158,COL4A6,-0.082780623
5159,USP51,-0.087653891
5160,FBXO47,-0.08790281
5161,KIN,-0.09133851
5162,OR51T1,-0.092948274
5163,SUMO2,-0.094869774
5164,CATSPER2,-0.096237034
5165,RAB8B,-0.097132905
5166,MAT2B,-0.098660857
5167,STIM1,-0.098711421
5168,SLC39A6,-0.10033532
5169,ARIH2OS,-0.100430905
5170,VARS2,-0.102263841
5171,HSPA1L,-0.103048836
5172,TMEM183A,-0.105002346
5173,FOXA3,-0.105151533
5174,TAPT1,-0.109897703
5175,PRKG1,-0.111125052
5176,RNF34,-0.112346571
5177,FAM218A,-0.112502683
5178,SLC1A1,-0.113972188
5179,TOR1B,-0.118488776
5180,ATXN10,-0.120563464
5181,KRT6B,-0.120619122
5182,PCM1,-0.122657384
5183,NUDT12,-0.126140929
5184,ZNF662,-0.127813557
5185,NPW,-0.131010508
5186,MEAF6,-0.134619477
5187,VSIG1,-0.13465355
5188,PRMT6,-0.135558086
5189,ACTR3C,-0.136876705
5190,ZNF600,-0.137153761
5191,ZFP30,-0.137711955
5192,DIRC1,-0.142093515
5193,COL7A1,-0.142599456
5194,AICDA,-0.143395518
5195,FXYD4,-0.144017671
5196,RNF38,-0.145140051
5197,CYP4A22,-0.15317698
5198,PSMD5,-0.156736722
5199,IL17A,-0.158692928
5200,SPINT3,-0.159967381
5201,CNPY3,-0.161215759
5202,LCE2D,-0.162944555
5203,RASEF,-0.164566415
5204,TIMM44,-0.164853147
5205,CMC4,-0.164973976
5206,WFDC6,-0.170130847
5207,MED20,-0.170162306
5208,GAGE10,-0.171213895
5209,PSMD3,-0.176228372
5210,MGME1,-0.177709043
5211,RPS28,-0.17772718
5212,TAB3,-0.177989845
5213,KHDRBS1,-0.179666283
5214,BRI3,-0.181876133
5215,SNX6,-0.187130268
5216,PCDHA1,-0.189072663
5217,OR10J5,-0.200128561
5218,CCND1,-0.201156664
5219,ITGB5,-0.202582215
5220,HIST1H4E,-0.20837298
5221,PCDHB2,-0.210127476
5222,PEX5,-0.211411368
5223,PAK3,-0.21192432
5224,DHPS,-0.21414424
5225,METTL3,-0.216046415
5226,DDX21,-0.21666114
5227,CCL8,-0.220476361
5228,BCL2L1,-0.220498198
5229,JMJD6,-0.220635342
5230,PPP1R16B,-0.222546862
5231,PCCA,-0.224759843
5232,CCDC50,-0.227333716
5233,OR6K2,-0.228621371
5234,ASIC5,-0.228677913
5235,MUC6,-0.229795086
5236,TSPAN16,-0.232156708
5237,OR52N4,-0.234442792
5238,GOLGA4,-0.235854896
5239,KRT38,-0.237092665
5240,HMGN1,-0.237358311
5241,CADM1,-0.239261965
5242,MORC2,-0.239975839
5243,PIK3C3,-0.241355131
5244,STAC2,-0.244019742
5245,CLEC18B,-0.24592375
5246,HIST1H2BF,-0.248909879
5247,RNF213,-0.250238206
5248,ADNP2,-0.250617244
5249,TMEM143,-0.250854681
5250,SEC63,-0.251968617
5251,ZNF256,-0.253115089
5252,OR4A16,-0.253251363
5253,TFAP4,-0.253473239
5254,FAM19A2,-0.254598768
5255,TMSB4Y,-0.254817532
5256,FAM98A,-0.255350433
5257,MRPS27,-0.257732458
5258,MRPS25,-0.258439412
5259,MRPL55,-0.258521088
5260,ZC3H11A,-0.259370215
5261,GALP,-0.259405387
5262,APBB1,-0.261053114
5263,TMEM25,-0.262304779
5264,UQCR10,-0.265198014
5265,DACT3,-0.267235264
5266,KLK7,-0.269724096
5267,PLSCR5,-0.280094175
5268,PBXIP1,-0.280115346
5269,REEP1,-0.287233835
5270,SGSM1,-0.289677279
5271,SNURF,-0.291633041
5272,FBXO22,-0.293971636
5273,MROH9,-0.294153957
5274,CEP89,-0.296263803
5275,GNG11,-0.297716343
5276,CHKB,-0.299799251
5277,ATP6V0E1,-0.301345339
5278,PDE7B,-0.30380477
5279,DCTN5,-0.306951918
5280,GBA,-0.308252135
5281,EPM2AIP1,-0.310613453
5282,INPP4A,-0.310755856
5283,LAIR1,-0.315194076
5284,ZNF559,-0.315594667
5285,RASGEF1B,-0.317535852
5286,MATN4,-0.317814443
5287,SLC13A1,-0.322442214
5288,BEND7,-0.323495003
5289,KATNAL2,-0.32419798
5290,SYT15,-0.32478777
5291,ANGPT4,-0.328796587
5292,TP63,-0.329406231
5293,DEFB113,-0.329826154
5294,PSKH1,-0.329864575
5295,TMEM60,-0.329865864
5296,TUBB6,-0.332196105
5297,OR52E6,-0.33377388
5298,TNF,-0.333842637
5299,NTRK3,-0.336643376
5300,FNDC3A,-0.33823898
5301,HNF1A,-0.342246043
5302,NR5A2,-0.348581788
5303,CHMP7,-0.349702117
5304,RAPGEF5,-0.351829148
5305,PLD6,-0.359798194
5306,CRYAA,-0.360851084
5307,ALDH1B1,-0.362531973
5308,CDS2,-0.363866652
5309,FRK,-0.364047118
5310,MTAP,-0.366461746
5311,SLC5A7,-0.366942241
5312,RFPL4B,-0.369893496
5313,SMARCC2,-0.37065074
5314,PICALM,-0.371452974
5315,SPRR2G,-0.371879802
5316,RGSL1,-0.372857042
5317,GTF2H4,-0.373075512
5318,TNFSF4,-0.375343409
5319,ELOVL6,-0.378388652
5320,HSPBP1,-0.378403101
5321,CHKA,-0.383498168
5322,ADRA1B,-0.383867604
5323,B3GALNT1,-0.38462828
5324,GPRC5C,-0.384995157
5325,SALL3,-0.387839291
5326,ZNF165,-0.388196818
5327,KCTD3,-0.389019607
5328,RRP36,-0.389190056
5329,LCE6A,-0.390957547
5330,ZNF280C,-0.391751415
5331,KERA,-0.397773865
5332,SIRT5,-0.401304557
5333,SPINK9,-0.401732501
5334,PLN,-0.402450093
5335,COX19,-0.40442499
5336,RALBP1,-0.406012587
5337,IL17B,-0.406403837
5338,BICD1,-0.40675605
5339,OR2T8,-0.409753523
5340,ZPLD1,-0.411137273
5341,FANCE,-0.411472985
5342,RNF212,-0.412461464
5343,RBM46,-0.412820109
5344,ABCG4,-0.414979408
5345,IGSF10,-0.415780942
5346,GJA1,-0.416329147
5347,RPS12,-0.416980571
5348,ESYT2,-0.418711257
5349,OSBPL9,-0.41882938
5350,CETN2,-0.42016339
5351,ZNF592,-0.421800572
5352,SERPINA10,-0.422342724
5353,KRTAP20-1,-0.422806008
5354,SCN3B,-0.42354695
5355,SHE,-0.424327014
5356,TTC29,-0.425066278
5357,SLC18A3,-0.425149403
5358,FAHD2A,-0.425887412
5359,MTRNR2L1,-0.426445205
5360,ECE1,-0.428075513
5361,CD2AP,-0.428097704
5362,TBC1D29,-0.428152996
5363,PI16,-0.429156488
5364,BAG2,-0.42958354
5365,SULT1B1,-0.430617278
5366,MTRNR2L7,-0.432229501
5367,UBQLN3,-0.434054543
5368,THRB,-0.435642715
5369,KIAA1614,-0.439833216
5370,KRTAP21-2,-0.441720846
5371,ZNF781,-0.441986553
5372,FAM3C,-0.448229758
5373,QSOX2,-0.448268528
5374,CLEC4G,-0.448955471
5375,OC90,-0.449613894
5376,GUCA1A,-0.453100368
5377,HIST1H2BI,-0.455161247
5378,SGCG,-0.456374791
5379,TUBB,-0.457125578
5380,TRPC7,-0.458682828
5381,POLR2L,-0.458693925
5382,NDRG4,-0.458743534
5383,DNAJB14,-0.459454674
5384,GUCA2A,-0.459931915
5385,KRTAP19-7,-0.460112112
5386,DEFB128,-0.462055376
5387,LCE3A,-0.463009938
5388,ITPKC,-0.463761974
5389,VSTM1,-0.464806828
5390,RPS8,-0.467079992
5391,UBXN4,-0.467389
5392,SNX20,-0.468053412
5393,C1QTNF9,-0.469717593
5394,GOLT1A,-0.470571766
5395,CKS2,-0.473875041
5396,DEFA3,-0.475561419
5397,RNASE3,-0.477192978
5398,EDA,-0.477292287
5399,TPBG,-0.477561989
5400,DDX39A,-0.481356471
5401,TCL1A,-0.482235694
5402,CNTF,-0.483103477
5403,TMEM106C,-0.485118339
5404,CCDC7,-0.486224831
5405,ATXN7L3B,-0.487616437
5406,NPHS2,-0.492683031
5407,CELA1,-0.493352279
5408,TAS1R2,-0.493452881
5409,CER1,-0.495041369
5410,KCNH8,-0.495490254
5411,GPR65,-0.495842109
5412,AKR1D1,-0.495869038
5413,LBX2,-0.501082499
5414,SPAG5,-0.502571696
5415,MSLN,-0.502819962
5416,GFRA1,-0.504848059
5417,COX14,-0.507433534
5418,PGLYRP2,-0.509069975
5419,NPFFR1,-0.511969581
5420,ABCD3,-0.51626273
5421,GLRX,-0.520618337
5422,ALPL,-0.520747136
5423,RAB5A,-0.521125014
5424,OR10A4,-0.522982654
5425,BHLHB9,-0.523098968
5426,GLIS1,-0.524217411
5427,WFIKKN2,-0.524273487
5428,TRAT1,-0.526127722
5429,TRIM50,-0.527047138
5430,EIF4EBP3,-0.529441909
5431,TH,-0.532389827
5432,2-Sep,-0.535969076
5433,MLLT1,-0.537456419
5434,APOO,-0.539404211
5435,HOXB3,-0.543309057
5436,CCL18,-0.544508336
5437,IGFLR1,-0.545622211
5438,RPL35A,-0.546096267
5439,ZDHHC5,-0.54653132
5440,RGS21,-0.551779078
5441,BPIFA1,-0.55275256
5442,HIST1H3G,-0.555617757
5443,LCE3B,-0.555710429
5444,CHAD,-0.556203063
5445,SH3GLB1,-0.557038735
5446,INPP5B,-0.557801167
5447,NABP2,-0.558394229
5448,GRK4,-0.558437338
5449,TBC1D22B,-0.5588395
5450,PCDHGC4,-0.559624995
5451,ZNF513,-0.561506068
5452,AADACL3,-0.562393092
5453,CNKSR3,-0.56256048
5454,LCN9,-0.562862879
5455,GGN,-0.564725301
5456,PHF20,-0.571861531
5457,ZCCHC14,-0.571931984
5458,ADAM12,-0.573127082
5459,RPS23,-0.573290925
5460,IL31,-0.574536336
5461,MOGAT2,-0.574850385
5462,OOEP,-0.57734325
5463,PELI3,-0.578042597
5464,IGFL3,-0.578218264
5465,NKAIN4,-0.578596059
5466,KRTAP15-1,-0.579433589
5467,EHHADH,-0.581092627
5468,TSEN15,-0.582224395
5469,TTR,-0.585105679
5470,CEP78,-0.587087747
5471,ZNF880,-0.587789084
5472,TLCD2,-0.588256473
5473,FNBP4,-0.59020609
5474,KRTAP16-1,-0.594014551
5475,USP15,-0.594919869
5476,SCGB1A1,-0.596530364
5477,CSTB,-0.59833201
5478,FGFR2,-0.598520288
5479,LRRC4B,-0.598529816
5480,CACNA1C,-0.603367648
5481,NFYB,-0.603607572
5482,ATF7,-0.604690263
5483,RAB11FIP2,-0.604834925
5484,DNAAF3,-0.605561274
5485,LAGE3,-0.607690697
5486,ARHGAP33,-0.607799968
5487,TAC1,-0.611317572
5488,HIST1H2BO,-0.616008475
5489,ROMO1,-0.620987571
5490,HSPB6,-0.623911304
5491,IFITM3,-0.627248776
5492,NDUFC1,-0.627466098
5493,LGALS13,-0.628645364
5494,ZNF197,-0.629206926
5495,DTD1,-0.633596658
5496,GADD45B,-0.635390358
5497,PRC1,-0.636929688
5498,DCAF12,-0.637040239
5499,BACE2,-0.637568326
5500,PIGY,-0.638266868
5501,LSMEM1,-0.638678393
5502,CCL2,-0.639150324
5503,SRSF1,-0.646644617
5504,GTSF1L,-0.646908214
5505,KLK13,-0.648106478
5506,S100A7,-0.648454145
5507,RNPC3,-0.649104104
5508,NOL4,-0.649270447
5509,CPM,-0.649819543
5510,PFDN5,-0.650978295
5511,NUTF2,-0.652691514
5512,FMO5,-0.653452499
5513,VN1R1,-0.653867095
5514,KIAA1024L,-0.654682606
5515,BAALC,-0.655198824
5516,RSAD1,-0.655582742
5517,CCL15,-0.657038036
5518,PROKR1,-0.658615504
5519,ENTPD8,-0.659888271
5520,MAP2K5,-0.661452353
5521,RXRG,-0.661701748
5522,CD19,-0.664924801
5523,IKBKB,-0.66548893
5524,ZC3H10,-0.669385093
5525,SFI1,-0.670098433
5526,MUC1,-0.673268861
5527,GRIA1,-0.674179002
5528,GTF2F2,-0.67566342
5529,OR5H15,-0.675774146
5530,SMIM21,-0.678192697
5531,TMEM170A,-0.678839334
5532,ZBTB26,-0.680793545
5533,SPANXN4,-0.685714975
5534,XK,-0.686347294
5535,KISS1R,-0.691199089
5536,GJA10,-0.695363441
5537,ENC1,-0.696030533
5538,AASDH,-0.700180501
5539,PFDN1,-0.700602197
5540,ZBTB8B,-0.707777828
5541,CST4,-0.708721459
5542,UGT1A6,-0.710339048
5543,EXOC3L1,-0.712055165
5544,NDUFAF5,-0.712098836
5545,SLC4A8,-0.712710679
5546,OR1D2,-0.713716998
5547,TTC39C,-0.714753621
5548,PAGE2,-0.716062885
5549,HIST1H2BA,-0.718549851
5550,TBXA2R,-0.719874372
5551,TSPAN1,-0.721653576
5552,TCTN2,-0.72168213
5553,TSKU,-0.7220812
5554,GNGT1,-0.724434331
5555,TAS2R19,-0.725779838
5556,EDNRA,-0.726716354
5557,KRTAP21-1,-0.727393983
5558,GIF,-0.7280813
5559,BGLAP,-0.72899542
5560,TTC23,-0.729721558
5561,ARHGAP11A,-0.732918871
5562,SLC2A6,-0.735331375
5563,NPLOC4,-0.736530397
5564,WFDC5,-0.737925865
5565,BLID,-0.738164706
5566,GNG5,-0.738226282
5567,EIF4B,-0.739095872
5568,PPP2R5A,-0.739434662
5569,PNPLA8,-0.739566539
5570,HDAC5,-0.741891659
5571,MED16,-0.742302889
5572,LIMCH1,-0.742998291
5573,ZFP91,-0.743526826
5574,GPN1,-0.747453538
5575,AARS,-0.748229005
5576,NXPE3,-0.748771708
5577,NUDT19,-0.749068045
5578,HSF2,-0.752381494
5579,PDHB,-0.753146896
5580,HSPE1,-0.756155193
5581,RSL1D1,-0.756982142
5582,TOMM6,-0.757708304
5583,MAPK4,-0.759028741
5584,ADAM19,-0.760094279
5585,KCNK18,-0.76057791
5586,SMIM15,-0.763026586
5587,SHC3,-0.765821126
5588,BEX2,-0.772102333
5589,DAO,-0.775967062
5590,KRTAP8-1,-0.776047357
5591,MTCP1,-0.776357751
5592,NDUFB3,-0.778047704
5593,SLC6A18,-0.782907109
5594,TFPI,-0.78858861
5595,OR4S2,-0.788638972
5596,RAG1,-0.78868749
5597,FSCN2,-0.792891293
5598,RRNAD1,-0.79535878
5599,GPR137,-0.795754077
5600,KIF4B,-0.796812254
5601,PPCDC,-0.796907573
5602,SCGB1C1,-0.797450099
5603,ERH,-0.797533108
5604,AANAT,-0.801183941
5605,MYRIP,-0.801939636
5606,GULP1,-0.803221909
5607,CLUH,-0.803935933
5608,KRTAP20-3,-0.804323166
5609,SERPINB7,-0.804479361
5610,ATF1,-0.806820422
5611,ADHFE1,-0.806888919
5612,MTMR9,-0.808872544
5613,ATP7A,-0.813983149
5614,ZNF716,-0.817983624
5615,TRABD2B,-0.81835631
5616,FBXW2,-0.820618234
5617,DRD4,-0.820749797
5618,RGL1,-0.821687906
5619,PITX1,-0.823039512
5620,CACNB1,-0.824333145
5621,CERCAM,-0.826701053
5622,TIGD2,-0.826875292
5623,KRTAP22-2,-0.830087908
5624,NXF5,-0.831476848
5625,GLB1,-0.831526567
5626,KRTAP6-1,-0.832772311
5627,ACAT1,-0.833281922
5628,ZNF572,-0.835384738
5629,OR2Z1,-0.837067931
5630,SMR3A,-0.839720982
5631,IL20RB,-0.840003776
5632,CCDC117,-0.841966321
5633,CWC27,-0.842590823
5634,CALHM1,-0.846457444
5635,KRTAP6-2,-0.849894067
5636,OR8H1,-0.849996807
5637,RPL22L1,-0.850012575
5638,DLK2,-0.852307895
5639,SGPL1,-0.85361656
5640,TRIM26,-0.853884061
5641,HIST1H2AB,-0.8555052
5642,CILP2,-0.856926094
5643,RGS11,-0.860436189
5644,HLA-B,-0.861859326
5645,TRMT11,-0.863035818
5646,MMP20,-0.864093727
5647,SPTSSB,-0.864804337
5648,PLEKHH2,-0.867368495
5649,PCDHA13,-0.871253859
5650,MAGEB2,-0.873718158
5651,TPST2,-0.87374281
5652,ACADM,-0.876363383
5653,TXNDC8,-0.876372112
5654,TVP23A,-0.879617732
5655,CCNG2,-0.880456093
5656,ZNF20,-0.880843142
5657,KCNE2,-0.883135446
5658,FAM163B,-0.88442018
5659,DEFB126,-0.884721571
5660,FABP6,-0.88610913
5661,TMSB10,-0.887917421
5662,EHF,-0.888254679
5663,PPP1R17,-0.894367444
5664,IQCF3,-0.896927643
5665,CISD1,-0.897914717
5666,FXYD2,-0.89854189
5667,MAP3K4,-0.89859514
5668,ERCC1,-0.899746724
5669,GPANK1,-0.900939121
5670,RBM15,-0.901561203
5671,COX5B,-0.903234921
5672,GRPEL1,-0.903569059
5673,PRM1,-0.903642981
5674,MYO1E,-0.905355655
5675,IL20RA,-0.906982966
5676,RFX6,-0.907586511
5677,GIMAP4,-0.909393869
5678,ZNF232,-0.910895778
5679,CDKN2AIPNL,-0.913790779
5680,MAPK8,-0.913849651
5681,CHCHD10,-0.915107415
5682,CCDC179,-0.9160613
5683,SULF1,-0.917403475
5684,PIWIL3,-0.917487977
5685,MXI1,-0.917547689
5686,BNC2,-0.918140354
5687,ZNF207,-0.92046733
5688,OR10G8,-0.921535765
5689,WFDC11,-0.921663662
5690,ARMCX5,-0.921908509
5691,GPR4,-0.922264869
5692,SLFN14,-0.924421414
5693,SUDS3,-0.929468732
5694,SLC36A2,-0.929567019
5695,FAM227B,-0.931745504
5696,EXOC8,-0.932426445
5697,NLK,-0.938166209
5698,PGLYRP3,-0.938990614
5699,SLC17A7,-0.944013889
5700,TNIP2,-0.945134469
5701,SLC35A4,-0.94624892
5702,ARID4B,-0.947709757
5703,APIP,-0.952284823
5704,CD163L1,-0.955813344
5705,MTTP,-0.960192923
5706,IFFO1,-0.961226673
5707,ITGAX,-0.961494353
5708,NOP10,-0.963038332
5709,ACAA1,-0.963492774
5710,STK11,-0.96425713
5711,RPL10,-0.96577476
5712,RFFL,-0.968815501
5713,MUSTN1,-0.969400722
5714,ZNF267,-0.970648678
5715,PUM2,-0.97278165
5716,IGIP,-0.973072675
5717,CPA4,-0.975146336
5718,MLLT11,-0.975850323
5719,PKDCC,-0.976941985
5720,DPM3,-0.977519969
5721,KRTAP19-8,-0.978468294
5722,OR8J3,-0.978883465
5723,FAM210B,-0.982356613
5724,DBP,-0.982674087
5725,KLRC3,-0.982900259
5726,PTGES3,-0.983616798
5727,IMMP2L,-0.983889508
5728,CREB3L1,-0.986374275
5729,SPRR2D,-0.987154896
5730,POLR3K,-0.987709163
5731,IL17F,-0.989748724
5732,GRAP2,-0.990052927
5733,SULT1C4,-0.994972158
5734,LIPC,-0.998179483
5735,COX8C,-1.000176886
5736,GLDC,-1.000243457
5737,TAGLN,-1.006220567
